Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-HSA-71291,Metabolism of amino acids and derivatives,,-6.9,9.4,8.7,30244,376,86,10,12,3.5,586|1737|1738|3376|3735|4357|5723|6470|6723|26227,BCAT1|DLAT|DLD|IARS1|KARS1|MPST|PSPH|SHMT1|SRM|PHGDH,-4.5,MyList
GO Biological Processes,19,GO:0009124,nucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.9,42,14,30244,42,86,5,5.8,2.5,158|353|3614|5471|6470,ADSL|APRT|IMPDH1|PPAT|SHMT1,-4.5,MyList
GO Biological Processes,19,GO:0009167,purine ribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.9,42,14,30244,42,86,5,5.8,2.5,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-4.5,MyList
GO Biological Processes,19,GO:0009126,purine nucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.8,40,14,30244,44,86,5,5.8,2.5,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-4.4,MyList
GO Biological Processes,19,GO:0046112,nucleobase biosynthetic process,19_GO:0008152 metabolic process,-6.7,78,17,30244,18,86,4,4.7,2.3,353|1503|5471|6470,APRT|CTPS1|PPAT|SHMT1,-4.3,MyList
GO Biological Processes,19,GO:0006450,regulation of translational fidelity,19_GO:0065007 biological regulation,-6.7,78,17,30244,18,86,4,4.7,2.3,16|3376|79693|112487,AARS1|IARS1|YRDC|DTD2,-4.3,MyList
KEGG Pathway,24,hsa00620,Pyruvate metabolism,,-6.6,37,13,30244,47,86,5,5.8,2.5,128|1737|1738|2271|55902,ADH5|DLAT|DLD|FH|ACSS2,-4.2,MyList
GO Biological Processes,19,GO:0006094,gluconeogenesis,19_GO:0008152 metabolic process,-6.6,37,13,30244,48,86,5,5.8,2.5,2023|2203|5230|5236|7167,ENO1|FBP1|PGK1|PGM1|TPI1,-4.2,MyList
GO Biological Processes,19,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.5,70,17,30244,20,86,4,4.7,2.3,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-4.2,MyList
Reactome Gene Sets,6,R-HSA-379726,Mitochondrial tRNA aminoacylation,,-6.5,67,16,30244,21,86,4,4.7,2.3,3735|25973|57038|79587,KARS1|PARS2|RARS2|CARS2,-4.1,MyList
KEGG Pathway,24,hsa00270,Cysteine and methionine metabolism,,-6.4,34,13,30244,52,86,5,5.8,2.5,586|4357|6723|26227|27430,BCAT1|MPST|SRM|PHGDH|MAT2B,-4,MyList
GO Biological Processes,19,GO:0009127,purine nucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-6.4,64,16,30244,22,86,4,4.7,2.3,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-4,MyList
Reactome Gene Sets,6,R-HSA-5668914,Diseases of metabolism,,-6.2,11,8.7,30244,249,86,8,9.3,3.1,353|2582|2632|2673|3417|5236|6888|22934,APRT|GALE|GBE1|GFPT1|IDH1|PGM1|TALDO1|RPIA,-3.9,MyList
Reactome Gene Sets,6,R-HSA-379716,Cytosolic tRNA aminoacylation,,-6.2,59,15,30244,24,86,4,4.7,2.3,16|3376|3735|10056,AARS1|IARS1|KARS1|FARSB,-3.9,MyList
GO Biological Processes,19,GO:0009161,ribonucleoside monophosphate metabolic process,19_GO:0008152 metabolic process,-6.1,30,12,30244,59,86,5,5.8,2.5,158|353|2987|3614|5471,ADSL|APRT|GUK1|IMPDH1|PPAT,-3.8,MyList
GO Biological Processes,19,GO:0006541,glutamine metabolic process,19_GO:0008152 metabolic process,-6.1,56,15,30244,25,86,4,4.7,2.3,1503|2673|5471|26227,CTPS1|GFPT1|PPAT|PHGDH,-3.8,MyList
WikiPathways,27,WP134,Pentose phosphate metabolism,,-6.1,1.5e+02,21,30244,7,86,3,3.5,2,5226|6888|22934,PGD|TALDO1|RPIA,-3.8,MyList
GO Biological Processes,19,GO:0019405,alditol catabolic process,19_GO:0008152 metabolic process,-6.1,1.5e+02,21,30244,7,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-3.8,MyList
Reactome Gene Sets,6,R-HSA-8982491,Glycogen metabolism,,-6,52,14,30244,27,86,4,4.7,2.3,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.7,MyList
WikiPathways,27,WP4688,Serine metabolism,,-5.9,1.3e+02,20,30244,8,86,3,3.5,2,5723|6470|26227,PSPH|SHMT1|PHGDH,-3.6,MyList
WikiPathways,27,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",,-5.8,26,11,30244,68,86,5,5.8,2.5,586|5723|6470|26227|27430,BCAT1|PSPH|SHMT1|PHGDH|MAT2B,-3.5,MyList
KEGG Pathway,24,hsa00630,Glyoxylate and dicarboxylate metabolism,,-5.8,47,13,30244,30,86,4,4.7,2.3,48|1738|6470|55902,ACO1|DLD|SHMT1|ACSS2,-3.5,MyList
KEGG Pathway,24,hsa00052,Galactose metabolism,,-5.7,45,13,30244,31,86,4,4.7,2.3,2582|5236|7360|130589,GALE|PGM1|UGP2|GALM,-3.4,MyList
WikiPathways,27,WP5312,Metabolic pathways of fibroblasts,,-5.7,44,13,30244,32,86,4,4.7,2.3,5236|5723|7360|26227,PGM1|PSPH|UGP2|PHGDH,-3.4,MyList
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-5.6,43,13,30244,33,86,4,4.7,2.3,48|1737|2271|3417,ACO1|DLAT|FH|IDH1,-3.3,MyList
GO Biological Processes,19,GO:0008033,tRNA processing,19_GO:0008152 metabolic process,-5.6,16,9.1,30244,134,86,6,7,2.7,16|3735|54802|55520|79693|80324,AARS1|KARS1|TRIT1|ELAC1|YRDC|PUS1,-3.3,MyList
GO Biological Processes,19,GO:0046174,polyol catabolic process,19_GO:0008152 metabolic process,-5.6,1.1e+02,18,30244,10,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-3.3,MyList
GO Biological Processes,19,GO:0009113,purine nucleobase biosynthetic process,19_GO:0008152 metabolic process,-5.6,1.1e+02,18,30244,10,86,3,3.5,2,353|5471|6470,APRT|PPAT|SHMT1,-3.3,MyList
GO Biological Processes,19,GO:0009156,ribonucleoside monophosphate biosynthetic process,19_GO:0008152 metabolic process,-5.6,41,13,30244,34,86,4,4.7,2.3,158|353|3614|5471,ADSL|APRT|IMPDH1|PPAT,-3.3,MyList
GO Biological Processes,19,GO:0009112,nucleobase metabolic process,19_GO:0008152 metabolic process,-5.6,41,13,30244,34,86,4,4.7,2.3,353|1503|5471|6470,APRT|CTPS1|PPAT|SHMT1,-3.3,MyList
GO Biological Processes,19,GO:0072524,pyridine-containing compound metabolic process,19_GO:0008152 metabolic process,-5.5,23,10,30244,78,86,5,5.8,2.5,3417|5226|6888|22934|55163,IDH1|PGD|TALDO1|RPIA|PNPO,-3.2,MyList
Reactome Gene Sets,6,R-HSA-70263,Gluconeogenesis,,-5.5,40,12,30244,35,86,4,4.7,2.3,2023|2203|5230|7167,ENO1|FBP1|PGK1|TPI1,-3.2,MyList
Canonical Pathways,11,M66,PID MYC ACTIV PATHWAY,,-5.5,22,10,30244,79,86,5,5.8,2.5,586|2023|3320|3329|6470,BCAT1|ENO1|HSP90AA1|HSPD1|SHMT1,-3.2,MyList
GO Biological Processes,19,GO:0006739,NADP metabolic process,19_GO:0008152 metabolic process,-5.5,39,12,30244,36,86,4,4.7,2.3,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-3.2,MyList
KEGG Pathway,24,hsa00500,Starch and sucrose metabolism,,-5.5,39,12,30244,36,86,4,4.7,2.3,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.2,MyList
GO Biological Processes,19,GO:0006188,IMP biosynthetic process,19_GO:0008152 metabolic process,-5.4,96,17,30244,11,86,3,3.5,2,158|353|5471,ADSL|APRT|PPAT,-3.2,MyList
Reactome Gene Sets,6,R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,,-5.4,96,17,30244,11,86,3,3.5,2,158|3614|5471,ADSL|IMPDH1|PPAT,-3.2,MyList
GO Biological Processes,19,GO:0006002,fructose 6-phosphate metabolic process,19_GO:0008152 metabolic process,-5.4,96,17,30244,11,86,3,3.5,2,2203|2673|6888,FBP1|GFPT1|TALDO1,-3.2,MyList
KEGG Pathway,24,hsa01250,Biosynthesis of nucleotide sugars,,-5.4,38,12,30244,37,86,4,4.7,2.3,2582|2673|5236|7360,GALE|GFPT1|PGM1|UGP2,-3.2,MyList
GO Biological Processes,19,GO:0044272,sulfur compound biosynthetic process,19_GO:0008152 metabolic process,-5.4,15,8.7,30244,145,86,6,7,2.7,1737|1738|2180|4357|27430|55902,DLAT|DLD|ACSL1|MPST|MAT2B|ACSS2,-3.2,MyList
GO Biological Processes,19,GO:0009069,serine family amino acid metabolic process,19_GO:0008152 metabolic process,-5.3,36,12,30244,39,86,4,4.7,2.3,4357|5723|6470|26227,MPST|PSPH|SHMT1|PHGDH,-3.1,MyList
GO Biological Processes,19,GO:0019321,pentose metabolic process,19_GO:0008152 metabolic process,-5.3,88,16,30244,12,86,3,3.5,2,5226|9942|22934,PGD|XYLB|RPIA,-3.1,MyList
WikiPathways,27,WP4629,Aerobic glycolysis,,-5.3,88,16,30244,12,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-3.1,MyList
GO Biological Processes,19,GO:0016054,organic acid catabolic process,19_GO:0008152 metabolic process,-5.3,11,7.8,30244,234,86,7,8.1,2.9,1738|2108|4357|5226|6470|6652|9942,DLD|ETFA|MPST|PGD|SHMT1|SORD|XYLB,-3.1,MyList
GO Biological Processes,19,GO:0046395,carboxylic acid catabolic process,19_GO:0008152 metabolic process,-5.3,11,7.8,30244,234,86,7,8.1,2.9,1738|2108|4357|5226|6470|6652|9942,DLD|ETFA|MPST|PGD|SHMT1|SORD|XYLB,-3.1,MyList
KEGG Pathway,24,hsa00260,"Glycine, serine and threonine metabolism",,-5.3,35,12,30244,40,86,4,4.7,2.3,1738|5723|6470|26227,DLD|PSPH|SHMT1|PHGDH,-3.1,MyList
WikiPathways,27,WP500,Glycogen synthesis and degradation,,-5.3,35,12,30244,40,86,4,4.7,2.3,2632|5236|5834|7360,GBE1|PGM1|PYGB|UGP2,-3.1,MyList
WikiPathways,27,WP5173,Disorders of galactose metabolism,,-5.2,81,15,30244,13,86,3,3.5,2,2582|2632|5236,GALE|GBE1|PGM1,-3,MyList
GO Biological Processes,19,GO:0006563,L-serine metabolic process,19_GO:0008152 metabolic process,-5.2,81,15,30244,13,86,3,3.5,2,5723|6470|26227,PSPH|SHMT1|PHGDH,-3,MyList
GO Biological Processes,19,GO:0006098,pentose-phosphate shunt,19_GO:0008152 metabolic process,-5.2,81,15,30244,13,86,3,3.5,2,5226|6888|22934,PGD|TALDO1|RPIA,-3,MyList
GO Biological Processes,19,GO:0106074,aminoacyl-tRNA metabolism involved in translational fidelity,19_GO:0008152 metabolic process,-5.2,81,15,30244,13,86,3,3.5,2,16|3376|112487,AARS1|IARS1|DTD2,-3,MyList
WikiPathways,27,WP5220,Metabolic reprogramming in pancreatic cancer,,-5.2,33,11,30244,42,86,4,4.7,2.3,1737|1738|2673|22934,DLAT|DLD|GFPT1|RPIA,-3,MyList
GO Biological Processes,19,GO:0071616,acyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-5.2,33,11,30244,42,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-3,MyList
GO Biological Processes,19,GO:0035384,thioester biosynthetic process,19_GO:0008152 metabolic process,-5.2,33,11,30244,42,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-3,MyList
GO Biological Processes,19,GO:0006096,glycolytic process,19_GO:0008152 metabolic process,-5.1,32,11,30244,44,86,4,4.7,2.3,2023|5230|5236|7167,ENO1|PGK1|PGM1|TPI1,-2.9,MyList
GO Biological Processes,19,GO:0006085,acetyl-CoA biosynthetic process,19_GO:0008152 metabolic process,-5.1,75,15,30244,14,86,3,3.5,2,1737|1738|55902,DLAT|DLD|ACSS2,-2.9,MyList
GO Biological Processes,19,GO:0006167,AMP biosynthetic process,19_GO:0008152 metabolic process,-5.1,75,15,30244,14,86,3,3.5,2,158|353|5471,ADSL|APRT|PPAT,-2.9,MyList
Reactome Gene Sets,6,R-HSA-8956320,Nucleotide biosynthesis,,-5.1,75,15,30244,14,86,3,3.5,2,158|3614|5471,ADSL|IMPDH1|PPAT,-2.9,MyList
Reactome Gene Sets,6,R-HSA-3322077,Glycogen synthesis,,-5.1,75,15,30244,14,86,3,3.5,2,2632|5236|7360,GBE1|PGM1|UGP2,-2.9,MyList
GO Biological Processes,19,GO:1901615,organic hydroxy compound metabolic process,19_GO:0008152 metabolic process,-5.1,6.6,6.6,30244,476,86,9,10,3.3,128|538|2235|2820|3417|6652|7167|55163|55902,ADH5|ATP7A|FECH|GPD2|IDH1|SORD|TPI1|PNPO|ACSS2,-2.9,MyList
Reactome Gene Sets,6,R-HSA-5609975,Diseases associated with glycosylation precursor biosynthesis,,-5,70,14,30244,15,86,3,3.5,2,2582|2673|5236,GALE|GFPT1|PGM1,-2.8,MyList
Reactome Gene Sets,6,R-HSA-71336,Pentose phosphate pathway,,-5,70,14,30244,15,86,3,3.5,2,5226|6888|22934,PGD|TALDO1|RPIA,-2.8,MyList
GO Biological Processes,19,GO:0046385,deoxyribose phosphate biosynthetic process,19_GO:0008152 metabolic process,-5,70,14,30244,15,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.8,MyList
GO Biological Processes,19,GO:0009265,2'-deoxyribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-5,70,14,30244,15,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.8,MyList
GO Biological Processes,19,GO:0009263,deoxyribonucleotide biosynthetic process,19_GO:0008152 metabolic process,-5,70,14,30244,15,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-2.8,MyList
KEGG Pathway,24,hsa00520,Amino sugar and nucleotide sugar metabolism,,-4.9,29,10,30244,49,86,4,4.7,2.3,2582|2673|5236|7360,GALE|GFPT1|PGM1|UGP2,-2.8,MyList
GO Biological Processes,19,GO:0006740,NADPH regeneration,19_GO:0008152 metabolic process,-4.9,66,14,30244,16,86,3,3.5,2,5226|6888|22934,PGD|TALDO1|RPIA,-2.7,MyList
WikiPathways,27,WP1946,Cori cycle,,-4.8,62,13,30244,17,86,3,3.5,2,5230|6888|7167,PGK1|TALDO1|TPI1,-2.7,MyList
GO Biological Processes,19,GO:0033866,nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-4.8,27,9.9,30244,53,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-2.6,MyList
GO Biological Processes,19,GO:0034030,ribonucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-4.8,27,9.9,30244,53,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-2.6,MyList
GO Biological Processes,19,GO:0034033,purine nucleoside bisphosphate biosynthetic process,19_GO:0008152 metabolic process,-4.8,27,9.9,30244,53,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-2.6,MyList
GO Biological Processes,19,GO:0006735,NADH regeneration,19_GO:0008152 metabolic process,-4.8,59,13,30244,18,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.6,MyList
GO Biological Processes,19,GO:0046040,IMP metabolic process,19_GO:0008152 metabolic process,-4.8,59,13,30244,18,86,3,3.5,2,158|353|5471,ADSL|APRT|PPAT,-2.6,MyList
GO Biological Processes,19,GO:0061718,glucose catabolic process to pyruvate,19_GO:0008152 metabolic process,-4.8,59,13,30244,18,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.6,MyList
GO Biological Processes,19,GO:0061621,canonical glycolysis,19_GO:0008152 metabolic process,-4.8,59,13,30244,18,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.6,MyList
KEGG Pathway,24,hsa01210,2-Oxocarboxylic acid metabolism,,-4.7,56,13,30244,19,86,3,3.5,2,48|586|3417,ACO1|BCAT1|IDH1,-2.5,MyList
GO Biological Processes,19,GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,19_GO:0008152 metabolic process,-4.7,56,13,30244,19,86,3,3.5,2,54802|79693|80324,TRIT1|YRDC|PUS1,-2.5,MyList
GO Biological Processes,19,GO:0061620,glycolytic process through glucose-6-phosphate,19_GO:0008152 metabolic process,-4.6,53,12,30244,20,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.5,MyList
GO Biological Processes,19,GO:0006144,purine nucleobase metabolic process,19_GO:0008152 metabolic process,-4.6,53,12,30244,20,86,3,3.5,2,353|5471|6470,APRT|PPAT|SHMT1,-2.5,MyList
GO Biological Processes,19,GO:0042026,protein refolding,19_GO:0009987 cellular process,-4.6,53,12,30244,20,86,3,3.5,2,3313|3320|3329,HSPA9|HSP90AA1|HSPD1,-2.5,MyList
GO Biological Processes,19,GO:0061615,glycolytic process through fructose-6-phosphate,19_GO:0008152 metabolic process,-4.6,53,12,30244,20,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.5,MyList
GO Biological Processes,19,GO:0009070,serine family amino acid biosynthetic process,19_GO:0008152 metabolic process,-4.5,50,12,30244,21,86,3,3.5,2,5723|6470|26227,PSPH|SHMT1|PHGDH,-2.4,MyList
WikiPathways,27,WP3580,Methionine de novo and salvage pathway,,-4.5,48,12,30244,22,86,3,3.5,2,4482|6723|27430,MSRA|SRM|MAT2B,-2.4,MyList
GO Biological Processes,19,GO:0019400,alditol metabolic process,19_GO:0008152 metabolic process,-4.5,48,12,30244,22,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-2.4,MyList
GO Biological Processes,19,GO:0051156,glucose 6-phosphate metabolic process,19_GO:0008152 metabolic process,-4.5,48,12,30244,22,86,3,3.5,2,5226|6888|22934,PGD|TALDO1|RPIA,-2.4,MyList
GO Biological Processes,19,GO:0006112,energy reserve metabolic process,19_GO:0008152 metabolic process,-4.4,22,8.9,30244,65,86,4,4.7,2.3,2632|2673|5834|7360,GBE1|GFPT1|PYGB|UGP2,-2.3,MyList
Canonical Pathways,11,M255,PID HIF1 TFPATHWAY,,-4.4,21,8.8,30244,66,86,4,4.7,2.3,2023|2235|5230|5236,ENO1|FECH|PGK1|PGM1,-2.3,MyList
GO Biological Processes,19,GO:0006066,alcohol metabolic process,19_GO:0008152 metabolic process,-4.4,7.6,6.4,30244,324,86,7,8.1,2.9,128|2235|2820|3417|6652|7167|55902,ADH5|FECH|GPD2|IDH1|SORD|TPI1|ACSS2,-2.3,MyList
GO Biological Processes,19,GO:1901607,alpha-amino acid biosynthetic process,19_GO:0008152 metabolic process,-4.4,21,8.7,30244,67,86,4,4.7,2.3,586|5723|6470|26227,BCAT1|PSPH|SHMT1|PHGDH,-2.3,MyList
GO Biological Processes,19,GO:0006007,glucose catabolic process,19_GO:0008152 metabolic process,-4.4,44,11,30244,24,86,3,3.5,2,2023|5230|7167,ENO1|PGK1|TPI1,-2.3,MyList
GO Biological Processes,19,GO:0046033,AMP metabolic process,19_GO:0008152 metabolic process,-4.3,42,11,30244,25,86,3,3.5,2,158|353|5471,ADSL|APRT|PPAT,-2.2,MyList
WikiPathways,27,WP5083,Neuroinflammation and glutamatergic signaling,,-4.3,13,7.3,30244,140,86,5,5.8,2.5,1737|1738|5723|6470|26227,DLAT|DLD|PSPH|SHMT1|PHGDH,-2.2,MyList
GO Biological Processes,19,GO:0046496,nicotinamide nucleotide metabolic process,19_GO:0008152 metabolic process,-4.3,20,8.5,30244,71,86,4,4.7,2.3,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-2.2,MyList
GO Biological Processes,19,GO:0019362,pyridine nucleotide metabolic process,19_GO:0008152 metabolic process,-4.3,20,8.5,30244,71,86,4,4.7,2.3,3417|5226|6888|22934,IDH1|PGD|TALDO1|RPIA,-2.2,MyList
GO Biological Processes,19,GO:0009064,glutamine family amino acid metabolic process,19_GO:0008152 metabolic process,-4.3,20,8.4,30244,72,86,4,4.7,2.3,1503|2673|5471|26227,CTPS1|GFPT1|PPAT|PHGDH,-2.2,MyList
GO Biological Processes,19,GO:0008652,amino acid biosynthetic process,19_GO:0008152 metabolic process,-4.2,19,8.2,30244,75,86,4,4.7,2.3,586|5723|6470|26227,BCAT1|PSPH|SHMT1|PHGDH,-2.1,MyList
GO Biological Processes,19,GO:0072655,establishment of protein localization to mitochondrion,19_GO:0051179 localization,-4.2,19,8.2,30244,76,86,4,4.7,2.3,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-2.1,MyList
WikiPathways,27,WP241,One-carbon metabolism,,-4.1,36,10,30244,29,86,3,3.5,2,2745|6470|27430,GLRX|SHMT1|MAT2B,-2,MyList
GO Biological Processes,19,GO:0006084,acetyl-CoA metabolic process,19_GO:0008152 metabolic process,-4.1,36,10,30244,29,86,3,3.5,2,1737|1738|55902,DLAT|DLD|ACSS2,-2,MyList
GO Biological Processes,19,GO:0006221,pyrimidine nucleotide biosynthetic process,19_GO:0008152 metabolic process,-4,33,9.7,30244,32,86,3,3.5,2,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.9,MyList
GO Biological Processes,19,GO:0070585,protein localization to mitochondrion,19_GO:0051179 localization,-4,16,7.6,30244,86,86,4,4.7,2.3,3320|3329|5018|25813,HSP90AA1|HSPD1|OXA1L|SAMM50,-1.9,MyList
KEGG Pathway,24,hsa00051,Fructose and mannose metabolism,,-3.9,32,9.5,30244,33,86,3,3.5,2,2203|6652|7167,FBP1|SORD|TPI1,-1.9,MyList
GO Biological Processes,19,GO:0009141,nucleoside triphosphate metabolic process,19_GO:0008152 metabolic process,-3.9,11,6.6,30244,167,86,5,5.8,2.5,1503|1841|3614|3704|122481,CTPS1|DTYMK|IMPDH1|ITPA|AK7,-1.9,MyList
Reactome Gene Sets,6,R-HSA-5663084,Diseases of carbohydrate metabolism,,-3.9,31,9.4,30244,34,86,3,3.5,2,2632|6888|22934,GBE1|TALDO1|RPIA,-1.8,MyList
GO Biological Processes,19,GO:0090151,establishment of protein localization to mitochondrial membrane,19_GO:0051179 localization,-3.9,31,9.4,30244,34,86,3,3.5,2,3320|5018|25813,HSP90AA1|OXA1L|SAMM50,-1.8,MyList
GO Biological Processes,19,GO:0022900,electron transport chain,19_GO:0008152 metabolic process,-3.9,10,6.5,30244,170,86,5,5.8,2.5,128|1738|2108|2820|26227,ADH5|DLD|ETFA|GPD2|PHGDH,-1.8,MyList
GO Biological Processes,19,GO:0006637,acyl-CoA metabolic process,19_GO:0008152 metabolic process,-3.9,16,7.4,30244,90,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-1.8,MyList
GO Biological Processes,19,GO:0035383,thioester metabolic process,19_GO:0008152 metabolic process,-3.9,16,7.4,30244,90,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-1.8,MyList
KEGG Pathway,24,hsa00040,Pentose and glucuronate interconversions,,-3.9,30,9.2,30244,35,86,3,3.5,2,6652|7360|9942,SORD|UGP2|XYLB,-1.8,MyList
Reactome Gene Sets,6,R-HSA-70326,Glucose metabolism,,-3.8,15,7.3,30244,93,86,4,4.7,2.3,2023|2203|5230|7167,ENO1|FBP1|PGK1|TPI1,-1.8,MyList
GO Biological Processes,19,GO:0046164,alcohol catabolic process,19_GO:0008152 metabolic process,-3.8,29,9.1,30244,36,86,3,3.5,2,2820|6652|7167,GPD2|SORD|TPI1,-1.8,MyList
GO Biological Processes,19,GO:0006400,tRNA modification,19_GO:0008152 metabolic process,-3.8,15,7.2,30244,94,86,4,4.7,2.3,16|54802|79693|80324,AARS1|TRIT1|YRDC|PUS1,-1.8,MyList
KEGG Pathway,24,hsa00250,"Alanine, aspartate and glutamate metabolism",,-3.8,29,8.9,30244,37,86,3,3.5,2,158|2673|5471,ADSL|GFPT1|PPAT,-1.7,MyList
GO Biological Processes,19,GO:0072528,pyrimidine-containing compound biosynthetic process,19_GO:0008152 metabolic process,-3.8,28,8.8,30244,38,86,3,3.5,2,1503|1841|6470,CTPS1|DTYMK|SHMT1,-1.7,MyList
GO Biological Processes,19,GO:0034470,ncRNA processing,19_GO:0008152 metabolic process,-3.7,5.9,5.4,30244,417,86,7,8.1,2.9,16|3735|54802|55520|64963|79693|80324,AARS1|KARS1|TRIT1|ELAC1|MRPS11|YRDC|PUS1,-1.7,MyList
Reactome Gene Sets,6,R-HSA-196854,Metabolism of vitamins and cofactors,,-3.7,9.2,6.1,30244,191,86,5,5.8,2.5,3320|3417|6470|9054|55163,HSP90AA1|IDH1|SHMT1|NFS1|PNPO,-1.6,MyList
GO Biological Processes,19,GO:0009394,2'-deoxyribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.6,25,8.4,30244,42,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.6,MyList
GO Biological Processes,19,GO:0009262,deoxyribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.6,25,8.2,30244,43,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.6,MyList
GO Biological Processes,19,GO:0019692,deoxyribose phosphate metabolic process,19_GO:0008152 metabolic process,-3.6,25,8.2,30244,43,86,3,3.5,2,1841|2987|6470,DTYMK|GUK1|SHMT1,-1.6,MyList
GO Biological Processes,19,GO:0007005,mitochondrion organization,19_GO:0009987 cellular process,-3.5,5.5,5.1,30244,451,86,7,8.1,2.9,538|1352|3313|3320|3329|5018|25813,ATP7A|COX10|HSPA9|HSP90AA1|HSPD1|OXA1L|SAMM50,-1.5,MyList
GO Biological Processes,19,GO:0009142,nucleoside triphosphate biosynthetic process,19_GO:0008152 metabolic process,-3.5,12,6.5,30244,114,86,4,4.7,2.3,1503|1841|3614|122481,CTPS1|DTYMK|IMPDH1|AK7,-1.5,MyList
GO Biological Processes,19,GO:0072329,monocarboxylic acid catabolic process,19_GO:0008152 metabolic process,-3.5,12,6.4,30244,116,86,4,4.7,2.3,2108|5226|6652|9942,ETFA|PGD|SORD|XYLB,-1.4,MyList
CORUM,33,CORUM:324,"39S ribosomal subunit, mitochondrial",,-3.5,22,7.8,30244,48,86,3,3.5,2,51073|51263|64983,MRPL4|MRPL30|MRPL32,-1.4,MyList
GO Biological Processes,19,GO:0033875,ribonucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-3.4,12,6.3,30244,118,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-1.4,MyList
GO Biological Processes,19,GO:0034032,purine nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-3.4,12,6.3,30244,118,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-1.4,MyList
GO Biological Processes,19,GO:0033865,nucleoside bisphosphate metabolic process,19_GO:0008152 metabolic process,-3.4,12,6.3,30244,118,86,4,4.7,2.3,1737|1738|2180|55902,DLAT|DLD|ACSL1|ACSS2,-1.4,MyList
